tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner1_id,winner2_id,winner_seed,winner_entry,loser1_id,loser2_id,loser_seed,loser_entry,score,best_of,round,winner1_name,winner1_hand,winner1_ht,winner1_ioc,winner1_age,winner2_name,winner2_hand,winner2_ht,winner2_ioc,winner2_age,loser1_name,loser1_hand,loser1_ht,loser1_ioc,loser1_age,loser2_name,loser2_hand,loser2_ht,loser2_ioc,loser2_age,winner1_rank,winner1_rank_points,winner2_rank,winner2_rank_points,loser1_rank,loser1_rank_points,loser2_rank,loser2_rank_points,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2020-0495,Dubai,Hard,32,A,20200224,256,105573,105526,,Q,106207,103946,,,7-6(2) 7-6(4),3,R32,Henri Kontinen,R,,FIN,29.68377823,Jan Lennard Struff,R,,GER,29.83436003,Mate Pavic,L,,CRO,26.64202601,Bruno Soares,R,180,BRA,37.99041752,32,2755,45,1885,16,3990,24,3230,95,9,4,77,47,36,19,12,3,4,4,1,75,49,36,14,12,1,2
2020-0495,Dubai,Hard,32,A,20200224,255,105051,102233,,WC,104471,104583,2,,6-4 6-3,3,R32,Matthew Ebden,R,188,AUS,32.24640657,Leander Paes,R,178,IND,46.68856947,Ivan Dodig,R,183,CRO,35.1430527,Filip Polasek,R,196,SVK,34.59548255,104,825,114,748,10,4800,7,4930,67,1,3,48,31,25,9,9,4,5,3,4,59,39,23,9,10,4,8
2020-0495,Dubai,Hard,32,A,20200224,242,105573,105526,1,,103523,105807,2,,6-3 3-6 (10-6),3,QF,Henri Kontinen,R,,FIN,29.68377823,Jan Lennard Struff,R,,GER,29.83436003,Rohan Bopanna,R,190,IND,39.97535934,Pablo Carreno Busta,R,188,ESP,28.62149213,32,2755,45,1885,38,2200,109,790,,3,0,55,37,31,11,9,3,4,2,0,60,43,32,7,9,5,6
2020-0495,Dubai,Hard,32,A,20200224,241,105573,105526,1,,105341,200325,,,W/O,3,R32,Henri Kontinen,R,,FIN,29.68377823,Jan Lennard Struff,R,,GER,29.83436003,Thomas Fabbiano,R,,ITA,30.74880219,Emil Ruusuvuori,R,,FIN,20.89801506,32,2755,45,1885,303,168,251,221,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-0495,Dubai,Hard,32,A,20200224,240,103523,105807,2,,104586,104678,,WC,6-4 7-5,3,R32,Rohan Bopanna,R,190,IND,39.97535934,Pablo Carreno Busta,R,188,ESP,28.62149213,Lukas Rosol,R,196,CZE,34.58726899,Viktor Troicki,R,193,SRB,34.03696099,38,2200,109,790,509,75,221,294,,1,4,63,36,27,17,11,4,4,5,5,66,42,29,12,11,3,5
2020-8996,Santiago,Clay,32,A,20200224,269,106148,200221,,,105656,110779,2,,7-6(3) 6-1,3,F,Roberto Carballes Baena,R,,ESP,26.92402464,Alejandro Davidovich Fokina,R,,ESP,20.72279261,Marcelo Arevalo,R,,ESA,29.35523614,Jonny Omara,R,,GBR,24.98288843,193,360,957,25,60,1460,55,1613,70,6,1,57,39,30,13,10,2,3,1,4,51,36,23,7,9,1,4
2020-8996,Santiago,Clay,32,A,20200224,268,106148,200221,,,144642,126214,,WC,6-3 6-2,3,SF,Roberto Carballes Baena,R,,ESP,26.92402464,Alejandro Davidovich Fokina,R,,ESP,20.72279261,Marcelo Tomas Barrios Vera,U,,CHI,22.20670773,Alejandro Tabilo,L,,CHI,22.72963723,193,360,957,25,431,94,401,105,69,3,2,48,31,24,11,9,3,4,1,1,50,29,20,6,8,4,8
2020-8996,Santiago,Clay,32,A,20200224,267,105656,110779,2,,105487,104655,,,7-6(5) 6-4,3,SF,Marcelo Arevalo,R,,ESA,29.35523614,Jonny Omara,R,,GBR,24.98288843,Facundo Bagnis,L,,ARG,29.99041752,Pablo Cuevas,R,180,URU,34.14647502,60,1460,55,1613,255,215,118,715,97,2,1,61,48,39,9,11,4,5,6,3,70,47,32,13,11,5,7
2020-8996,Santiago,Clay,32,A,20200224,266,144642,126214,,WC,105269,104235,1,,1-6 6-3 (10-8),3,QF,Marcelo Tomas Barrios Vera,U,,CHI,22.20670773,Alejandro Tabilo,L,,CHI,22.72963723,Marcelo Demoliner,R,,BRA,31.09924709,Matwe Middelkoop,R,,NED,36.47638604,431,94,401,105,52,1725,59,1534,69,0,2,58,36,24,12,8,6,8,7,1,50,34,27,9,8,1,2
2020-8996,Santiago,Clay,32,A,20200224,265,106148,200221,,,104690,104677,3,,6-3 3-6 (10-4),3,QF,Roberto Carballes Baena,R,,ESP,26.92402464,Alejandro Davidovich Fokina,R,,ESP,20.72279261,Divij Sharan,L,,IND,33.98220397,Artem Sitak,R,,NZL,34.04243669,193,360,957,25,57,1605,66,1345,81,2,1,58,34,21,15,9,5,8,0,6,62,38,27,6,9,5,8
2020-8996,Santiago,Clay,32,A,20200224,264,105487,104655,,,105431,105271,4,,6-3 6-4,3,QF,Facundo Bagnis,L,,ARG,29.99041752,Pablo Cuevas,R,180,URU,34.14647502,Ariel Behar,R,,URU,30.28336756,Gonzalo Escobar,L,,ECU,31.09377139,255,215,118,715,72,1160,71,1199,62,3,0,46,33,30,10,10,0,0,1,1,46,28,19,13,9,2,4
2020-8996,Santiago,Clay,32,A,20200224,263,105656,110779,2,,105948,106228,,,7-6(3) 6-3,3,QF,Marcelo Arevalo,R,,ESA,29.35523614,Jonny Omara,R,,GBR,24.98288843,Federico Coria,R,,ARG,27.96167009,Juan Ignacio Londero,R,,ARG,26.52703628,60,1460,55,1613,1222,15,204,330,63,5,2,61,46,39,10,11,0,0,4,1,56,44,29,10,10,2,3
2020-8996,Santiago,Clay,32,A,20200224,262,105269,104235,1,,106198,122585,,,5-7 6-3 (10-8),3,R32,Marcelo Demoliner,R,,BRA,31.09924709,Matwe Middelkoop,R,,NED,36.47638604,Hugo Dellien,R,,BOL,26.69130732,Andre Goransson,U,,SWE,25.82067077,52,1725,59,1534,270,200,87,937,79,3,2,67,42,32,14,11,5,7,1,0,57,41,29,11,10,0,2
2020-8996,Santiago,Clay,32,A,20200224,261,144642,126214,,WC,105643,105160,,,4-6 6-3 (10-5),3,R32,Marcelo Tomas Barrios Vera,U,,CHI,22.20670773,Alejandro Tabilo,L,,CHI,22.72963723,Federico Delbonis,L,190,ARG,29.38809035,Guillermo Duran,R,,ARG,31.71800137,431,94,401,105,112,760,80,983,76,2,0,62,44,34,9,10,3,5,1,2,56,38,26,8,9,5,7
2020-8996,Santiago,Clay,32,A,20200224,260,104690,104677,3,,106329,105262,,,7-6(5) 7-6(2),3,R32,Divij Sharan,L,,IND,33.98220397,Artem Sitak,R,,NZL,34.04243669,Thiago Monteiro,L,,BRA,25.7357974,Fernando Romboli,R,180,BRA,31.137577,57,1605,66,1345,215,310,94,885,97,5,4,76,43,36,20,12,5,5,4,1,72,47,35,18,12,3,3
2020-8996,Santiago,Clay,32,A,20200224,259,106148,200221,,,106174,205734,,WC,6-4 7-5,3,R32,Roberto Carballes Baena,R,,ESP,26.92402464,Alejandro Davidovich Fokina,R,,ESP,20.72279261,Gonzalo Lama,R,,CHI,26.82819986,Thiago Seyboth Wild,R,,BRA,19.95893224,193,360,957,25,900,29,489,80,67,3,0,52,44,36,8,11,0,0,3,0,58,40,26,12,11,2,4
2020-8996,Santiago,Clay,32,A,20200224,258,105487,104655,,,106033,104398,,,7-6(2) 6-4,3,R32,Facundo Bagnis,L,,ARG,29.99041752,Pablo Cuevas,R,180,URU,34.14647502,Romain Arneodo,R,,FRA,27.55646817,Andre Begemann,R,188,GER,35.61943874,255,215,118,715,95,876,93,897,79,1,0,61,42,34,15,11,1,1,1,2,66,48,35,10,11,1,2
2020-8996,Santiago,Clay,32,A,20200224,257,105431,105271,4,,104919,105120,,,7-5 7-5,3,R32,Ariel Behar,R,,URU,30.28336756,Gonzalo Escobar,L,,ECU,31.09377139,Leonardo Mayer,R,188,ARG,32.78028747,Andres Molteni,R,,ARG,31.94524298,72,1160,71,1199,97,869,65,1354,89,3,1,60,43,36,11,12,3,4,5,4,70,48,34,7,12,7,10
2020-8996,Santiago,Clay,32,A,20200224,256,105948,106228,,,122644,105801,,,6-4 1-6 (10-3),3,R32,Federico Coria,R,,ARG,27.96167009,Juan Ignacio Londero,R,,ARG,26.52703628,Sander Arends,U,,NED,28.54483231,David Pel,L,,NED,28.62970568,1222,15,204,330,78,1014,100,860,65,0,0,50,40,30,3,8,0,2,0,9,57,28,23,12,9,0,1
2020-8996,Santiago,Clay,32,A,20200224,255,105656,110779,2,,105433,103938,,,6-4 4-6 (10-6),3,R32,Marcelo Arevalo,R,,ESA,29.35523614,Jonny Omara,R,,GBR,24.98288843,Roman Jebavy,R,,CZE,30.27241615,Igor Zelenay,R,198,SVK,38.03696099,60,1460,55,1613,82,965,70,1200,88,2,4,60,37,30,11,10,3,5,2,4,68,47,28,12,10,7,9
2020-M-DC-2020-QLS-M-ARG-COL-01,Davis Cup QLS R1: ARG vs COL,Clay,4,D,20200306,3,108701,104857,,,104216,104547,,,6-3 6-7(3) 7-5,3,RR,Juan Sebastian Cabal,R,,COL,33.85352498,Robert Farah,R,193,COL,33.11430527,Maximo Gonzalez,R,175,ARG,36.61875428,Horacio Zeballos,L,188,ARG,34.84736482,2,8380,1,8380,42,1965,4,5780,148,3,8,90,56,50,21,17,0,0,10,2,93,64,46,19,16,4,6
2020-M-DC-2020-QLS-M-AUS-BRA-01,Davis Cup QLS R1: AUS vs BRA,Hard,4,D,20200306,3,105269,200335,,,105902,105188,,,5-7 7-5 7-6(6),3,RR,Marcelo Demoliner,R,,BRA,31.11841205,Felipe Meligeni Rodrigues Alves,R,,BRA,22.03148528,James Duckworth,R,183,AUS,28.11225188,John Peers,R,,AUS,31.60301164,48,1745,132,582,191,360,31,2850,174,4,2,112,81,55,17,18,5,9,5,3,167,119,75,22,18,13,17
2020-M-DC-2020-QLS-M-AUT-URU-01,Davis Cup QLS R1: AUT vs URU,Hard,4,D,20200306,3,103594,103781,,,105431,104655,,,4-6 6-3 7-5,3,RR,Oliver Marach,R,185,AUT,39.62765229,Jurgen Melzer,L,183,AUT,38.77891855,Ariel Behar,R,,URU,30.30253251,Pablo Cuevas,R,180,URU,34.16563997,23,3360,35,2365,72,1176,111,760,125,0,3,81,50,42,21,16,1,2,4,3,101,78,53,12,15,1,3
2020-M-DC-2020-QLS-M-BEL-HUN-01,Davis Cup QLS R1: BEL vs HUN,Clay,4,D,20200306,3,105695,126115,,,105226,105916,,,3-6 6-1 6-4,3,RR,Sander Gille,R,,BEL,29.12799452,Joran Vliegen,U,,BEL,26.65297741,Attila Balazs,R,180,HUN,31.42778919,Marton Fucsovics,R,,HUN,28.06297057,43,1913,36,2225,544,67,338,135,119,3,0,87,67,49,11,13,8,9,3,4,74,51,33,15,13,4,7
2020-M-DC-2020-QLS-M-CRO-IND-01,Davis Cup QLS R1: CRO vs IND,Hard,4,D,20200306,3,103523,102233,,,106207,105015,,,6-3 6-7(9) 7-5,3,RR,Rohan Bopanna,R,190,IND,39.9945243,Leander Paes,R,178,IND,46.70773443,Mate Pavic,L,,CRO,26.66119097,Franco Skugor,R,193,CRO,32.44900753,37,2200,115,748,15,3990,32,2810,141,3,1,97,74,55,15,17,1,3,14,2,115,87,58,16,16,5,9
2020-M-DC-2020-QLS-M-CZE-SVK-01,Davis Cup QLS R1: CZE vs SVK,Clay,4,D,20200306,3,104583,103938,,,207797,144645,,,6-4 6-4,3,RR,Filip Polasek,R,196,SVK,34.6146475,Igor Zelenay,R,198,SVK,38.05612594,Jonas Forejtek,R,,CZE,18.97878166,Zdenek Kolar,U,,CZE,23.39493498,8,4930,70,1200,339,134,214,299,80,1,2,50,34,32,9,10,0,0,1,4,85,57,37,12,10,7,9
2020-M-DC-2020-QLS-M-GER-BLR-01,Davis Cup QLS R1: GER vs BLR,Hard,4,D,20200306,3,105906,105617,,,125802,105781,,,6-4 7-6(5),3,RR,Kevin Krawietz,R,190,GER,28.10403833,Andreas Mies,U,,GER,29.53045859,Ilya Ivashka,R,,BLR,26.01779603,Andrei Vasilevski,R,,BLR,28.76386037,13,4330,14,4295,,,75,1041,90,6,0,65,43,32,15,11,0,0,7,1,71,55,43,5,11,4,5
2020-M-DC-2020-QLS-M-JPN-ECU-01,Davis Cup QLS R1: JPN vs ECU,Hard,4,D,20200306,3,105271,106165,,,110758,106034,,,7-6(3) 6-3,3,RR,Gonzalo Escobar,L,,ECU,31.11293635,Diego Hidalgo,U,,ECU,26.87200548,Ben Mclachlan,R,,NZL,27.8110883,Yasutaka Uchiyama,R,,JPN,27.57289528,69,1229,257,220,58,1560,431,93,102,5,1,82,56,42,15,11,8,8,10,3,69,54,40,7,10,4,5
2020-M-DC-2020-QLS-M-KAZ-NED-01,Davis Cup QLS R1: KAZ vs NED,Hard,4,D,20200306,3,104979,104873,,,104898,103828,,,6-3 6-3,3,RR,Andrey Golubev,R,185,KAZ,32.61327858,Aleksandr Nedovyesov,R,,KAZ,33.04312115,Robin Haase,R,190,NED,32.90622861,Jean Julien Rojer,R,183,AHO,38.51882272,125,632,140,566,33,2755,21,3440,70,3,0,51,31,25,14,9,2,2,1,5,56,36,23,10,9,3,6
2020-M-DC-2020-QLS-M-SWE-CHI-01,Davis Cup QLS R1: SWE vs CHI,Hard,4,D,20200306,3,105436,102963,,,144642,126214,,,6-4 6-4,3,RR,Markus Eriksson,R,,SWE,30.25598905,Robert Lindstedt,R,190,SWE,42.954141,Marcelo Tomas Barrios Vera,U,,CHI,22.22587269,Alejandro Tabilo,L,,CHI,22.74880219,260,211,79,973,285,184,276,195,74,3,1,58,38,26,11,10,1,3,1,2,51,39,22,7,10,2,6
2020-M-DC-2020-QLS-M-USA-UZB-01,Davis Cup QLS R1: USA vs UZB,Hard,4,D,20200306,3,103184,103185,,,122109,104797,,,6-3 6-4,3,RR,Bob Bryan,L,193,USA,41.84257358,Mike Bryan,R,190,USA,41.84257358,Sanjar Fayziev,U,,UZB,25.59342916,Denis Istomin,R,188,UZB,33.48391513,27,3020,27,3020,474,86,320,152,67,1,0,45,33,28,9,10,0,1,1,3,66,48,30,8,9,7,10
2020-M-DC-2020-WG1-PO-BIH-RSA-01,Davis Cup WG1 PO: BIH vs RSA,Hard,4,D,20200306,3,105806,105493,,,104071,105434,,,7-6(4) 6-3,3,RR,Mirza Basic,R,,BIH,28.64065708,Tomislav Brkic,R,,BIH,29.98220397,Raven Klaasen,R,180,RSA,37.37713895,Ruan Roelofse,R,,RSA,30.28610541,,,106,814,12,4680,217,284,81,2,0,65,41,30,14,11,2,3,2,0,64,47,30,11,10,3,6
2020-M-DC-2020-WG1-PO-BOL-DOM-01,Davis Cup WG1 PO: BOL vs DOM,Clay,4,D,20200306,3,106198,105156,,,106232,200572,,,6-3 6-2,3,RR,Hugo Dellien,R,,BOL,26.71047228,Federico Zeballos,U,,BOL,31.75633128,Roberto Cid,R,,DOM,26.50513347,Nick Hardt,U,,DOM,19.44695414,271,200,245,231,343,133,629,54,76,1,3,49,34,22,10,9,0,1,0,2,57,34,18,7,8,4,9
2020-M-DC-2020-WG1-PO-LBN-THA-01,Davis Cup WG1 PO: LBN vs THA,Clay,4,D,20200306,3,133975,133301,,,205934,205935,,,6-3 6-7(7) 6-0,3,RR,Benjamin Hassan,U,,GER,25.07323751,Giovani Samaha,L,,LIB,25.63449692,Kittirat Kerdlaphee,U,,THA,20.39151266,Phongsapak Kerdlaphee,R,,THA,21.82067077,1303,12,949,26,1616,6,2234,2,110,6,3,75,46,35,19,14,1,2,1,4,88,48,27,20,13,2,8
2020-M-DC-2020-WG1-PO-LTU-POR-01,Davis Cup WG1 PO: LTU vs POR,Hard,4,D,20200306,3,105311,105155,,,105827,108748,,,6-3 6-1,3,RR,Joao Sousa,R,185,POR,30.92402464,Pedro Sousa,R,180,POR,31.76454483,Laurynas Grigelis,R,183,LTU,28.55030801,Lukas Mugevicius,R,,LTU,25.23477071,65,1305,301,171,347,131,,,53,2,1,44,30,25,9,8,4,4,1,3,49,35,21,4,8,5,9
2020-M-DC-2020-WG1-PO-MEX-FIN-01,Davis Cup WG1 PO: MEX vs FIN,Clay,4,D,20200306,3,105349,105573,,,104136,104960,,,6-3 7-6(6),3,RR,Harri Heliovaara,R,,FIN,30.74332649,Henri Kontinen,R,,FIN,29.70294319,Santiago Gonzalez,R,190,MEX,37.01848049,Miguel Angel Reyes Varela,R,,MEX,32.69815195,137,574,30,2890,41,1973,87,933,94,7,3,74,48,38,17,11,5,5,3,1,68,41,28,19,10,3,4
2020-M-DC-2020-WG1-PO-NOR-BAR-01,Davis Cup WG1 PO: NOR vs BAR,Hard,4,D,20200306,3,126340,134770,,,104656,209868,,,6-3 6-2,3,RR,Viktor Durasovic,U,,NOR,22.954141,Casper Ruud,R,,NOR,21.19370294,Haydn Lewis,L,,BAR,34.16290212,Kaipo Marshall,,,BAR,17.94934976,466,87,194,355,,,,,68,4,0,44,35,29,7,9,0,0,3,4,60,39,28,6,8,4,7
2020-M-DC-2020-WG1-PO-PER-SUI-01,Davis Cup WG1 PO: PER vs SUI,Clay,4,D,20200306,3,105456,106410,,,105757,105928,,,7-5 7-6(8),3,RR,Sergio Galdos,R,,PER,30.16290212,Jorge Brian Panta Herreros,U,,PER,24.61327858,Sandro Ehrat,R,180,SUI,28.8733744,Luca Margaroli,R,,SUI,28.04380561,196,348,402,103,577,62,131,592,109,4,1,69,53,40,11,12,1,3,7,5,95,60,45,12,12,5,8
2020-M-DC-2020-WG1-PO-TUR-ISR-01,Davis Cup WG1 PO: TUR vs ISR,Clay,4,D,20200306,3,131951,102968,,,207129,117356,,,6-3 6-1,3,RR,Daniel Cukierman,U,,ISR,24.64887064,Jonathan Erlich,R,180,ISR,42.90759754,Yanki Erel,L,,TUR,19.43326489,Cem Ilkel,R,,TUR,24.53114305,703,46,64,1360,1118,18,717,45,69,0,4,52,28,18,15,8,3,4,1,2,61,47,23,6,8,5,10
2020-M-DC-2020-WG1-PO-UKR-TPE-01,Davis Cup WG1 PO: UKR vs TPE,Hard,4,D,20200306,3,104920,104660,,,105850,105738,,,6-7(4) 6-4 6-4,3,RR,Denys Molchanov,R,,UKR,32.79671458,Sergiy Stakhovsky,R,193,UKR,34.15195072,Cheng Peng Hsieh,R,,TPE,28.44353183,Tsung Hua Yang,R,,TPE,28.92813142,93,883,173,404,95,871,170,411,133,6,4,94,56,43,26,16,2,2,2,4,115,74,54,22,16,8,10
2020-M-DC-2020-WG1-PO-VEN-NZL-01,Davis Cup WG1 PO: VEN vs NZL,Hard,4,D,20200306,3,105428,104677,,,105334,105467,,,6-3 7-6(3),3,RR,Marcus Daniell,R,190,NZL,30.31074606,Artem Sitak,R,,NZL,34.06160164,Luis David Martinez,U,,VEN,30.80629706,Jordi Munoz Abreu,U,,VEN,30.12183436,49,1730,73,1090,128,608,995,23,94,3,3,72,46,34,18,11,1,1,0,2,67,45,33,11,10,3,4
2020-M-DC-2020-WG2-PO-CRC-BUL-01,Davis Cup WG2 PO: CRC vs BUL,Hard,4,D,20200306,3,132374,121331,,,202090,200247,,,7-6(9) 4-6 7-6(10),3,RR,Jesse Flores,U,,CAN,24.92265572,Pablo Nunez,R,,CRC,28.88980151,Adrian Andreev,U,,BUL,18.80629706,Alexandar Lazarov,R,,BUL,22.31895962,1470,8,,,1611,6,486,82,,,,,,,,,,,,,,,,,,,
2020-M-DC-2020-WG2-PO-DEN-PUR-01,Davis Cup WG2 PO: DEN vs PUR,Hard,4,D,20200306,3,126526,104233,,,200620,144687,,,6-1 6-2,3,RR,Soren Hess Olesen,U,,DEN,29.14442163,Frederik Nielsen,R,190,DEN,36.51471595,Ignacio Garcia,,,PUR,,Quinton Vega,R,,USA,27.27446954,,,55,1610,,,1706,4,,,,,,,,,,,,,,,,,,,
2020-M-DC-2020-WG2-PO-ESA-JAM-01,Davis Cup WG2 PO: ESA vs JAM,Hard,4,D,20200306,3,105656,207976,,,209080,202120,,,6-3 6-2,3,RR,Marcelo Arevalo,R,,ESA,29.3744011,Lluis Miralles,U,,ESP,19.35660507,Blaise Bicknell,U,,USA,,Rowland Phillips,U,,JAM,26.10540726,57,1565,,,2057,2,1140,17,,,,,,,,,,,,,,,,,,,
2020-M-DC-2020-WG2-PO-GEO-EST-01,Davis Cup WG2 PO: GEO vs EST,Hard,4,D,20200306,3,104901,144940,,,106223,106106,,,3-6 6-3 6-3,3,RR,Vladimir Ivanov,R,,EST,32.89527721,Mattias Siimar,U,,EST,22.0752909,Aleksandre Metreveli,R,,GEO,26.55989049,George Tsivadze,U,,GEO,27.16221766,536,69,894,29,1110,18,555,66,,,,,,,,,,,,,,,,,,,
2020-M-DC-2020-WG2-PO-GUA-TUN-01,Davis Cup WG2 PO: GUA vs TUN,Hard,4,D,20200306,3,121411,104291,,,209238,108739,,,7-6(4) 7-5,3,RR,Moez Chargui,R,,TUN,27.14031485,Malek Jaziri,R,185,TUN,36.11498973,Sebastian Dominguez,,,GUA,17.69472964,Wilfredo Gonzalez,R,,GUA,27.15126626,727,44,291,180,,,838,34,,,,,,,,,,,,,,,,,,,
2020-M-DC-2020-WG2-PO-INA-KEN-01,Davis Cup WG2 PO: INA vs KEN,Hard,4,D,20200306,3,105464,105812,,,208043,208114,,,6-7(2) 7-6(6) 7-6(3),3,RR,Christopher Rungkat,R,,INA,30.13004791,David Agung Susanto,U,,INA,28.61601643,Ismael Changawa Ruwa Mzai,L,,KEN,23.68240931,Ibrahim Kibet Yego,U,,KEN,23.85489391,80,964,1050,20,,,1499,7,,,,,,,,,,,,,,,,,,,
2020-M-DC-2020-WG2-PO-LAT-EGY-01,Davis Cup WG2 PO: LAT vs EGY,Hard,4,D,20200306,3,105208,209866,,,105747,105633,,,6-3 6-4,3,RR,Ernests Gulbis,R,190,LAT,,Karlis Ozolins,U,,LVA,28.61601643,Karim Mohamed Maamoun,R,,EGY,28.89801506,Mohamed Safwat,R,183,EGY,29.45106092,440,90,,,682,48,729,44,,,,,,,,,,,,,,,,,,,
2020-M-DC-2020-WG2-PO-MAR-VIE-01,Davis Cup WG2 PO: MAR vs VIE,Clay,4,D,20200306,3,104917,104467,,,109042,122533,,,6-4 6-1,3,RR,Anas Fattar,R,,MAR,32.80766598,Lamine Ouahab,R,185,ALG,35.19233402,Quoc Khanh Le,R,,VIE,37.49760438,Nam Hoang Ly,R,,VIE,23.01437372,683,48,942,26,,,1293,12,,,,,,,,,,,,,,,,,,,
2020-M-DC-2020-WG2-PO-PAR-SRI-01,Davis Cup WG2 PO: PAR vs SRI,Clay,4,D,20200306,3,134677,137018,,,202462,134886,,,6-1 6-4,3,RR,Juan Borba,R,,PAR,23.88774812,Ayed Zatar,R,,PAR,23.92607803,Yasitha De Silva,,,SRI,24.66529774,Sharmal Dissanayake,R,,SRI,23.80013689,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-M-DC-2020-WG2-PO-PHI-GRE-01,Davis Cup WG2 PO: PHI vs GRE,Clay,4,D,20200306,3,108717,104604,,,109737,202065,,,7-6(5) 6-4,3,RR,Francis Casey Alcantara,U,,PHI,28.07392197,Ruben Gonzales,R,,PHI,34.47227926,Markos Kalovelonis,R,,GRE,25.79055441,Petros Tsitsipas,U,,GRE,19.59753593,537,69,212,307,503,77,1072,20,,,,,,,,,,,,,,,,,,,
2020-M-DC-2020-WG2-PO-POL-HKG-01,Davis Cup WG2 PO: POL vs HKG,Hard,4,D,20200306,3,126166,126591,,,205695,106388,,,6-3 6-7(6) 6-3,3,RR,Szymon Walkow,R,,POL,24.44353183,Jan Zielinski,R,,POL,23.29089665,Ching Lam,R,,HKG,20.49555099,Pak Long Yeung,U,,HKG,25.045859,182,389,295,178,,,557,66,,,,,,,,,,,,,,,,,,,
2020-M-DC-2020-WG2-PO-SYR-ZIM-01,Davis Cup WG2 PO: SYR vs ZIM,Hard,4,D,20200306,3,111761,144747,,,200153,208518,,,6-1 4-6 6-3,3,RR,Benjamin Lock,R,,ZIM,26.99520876,Courtney John Lock,R,,ZIM,23.37029432,Yacoub Makzoume,R,,SYR,24.83230664,Hazem Naw,R,,UNK,20.1670089,231,267,327,146,,,1929,2,,,,,,,,,,,,,,,,,,,